HDO-3,Time,Celsius(ÅãC),Humidity(%rh),Dew Point(ÅãC),Serial Number
12154,2016-05-01 08:00:01,25.0,50.5,14.0
12155,2016-05-01 08:01:01,25.0,52.0,14.5
12156,2016-05-01 08:02:01,25.0,51.0,14.2
12157,2016-05-01 08:03:01,25.0,49.0,13.5
12158,2016-05-01 08:04:01,25.0,48.0,13.2
12159,2016-05-01 08:05:01,24.5,46.0,12.1
12160,2016-05-01 08:06:01,24.5,45.5,12.0
12161,2016-05-01 08:07:01,24.5,48.5,12.9
12162,2016-05-01 08:08:01,24.5,49.5,13.2
12163,2016-05-01 08:09:01,24.5,48.0,12.8
12164,2016-05-01 08:10:01,24.5,49.0,13.1
12165,2016-05-01 08:11:01,24.5,46.0,12.1
12166,2016-05-01 08:12:01,24.5,48.0,12.8
12167,2016-05-01 08:13:01,24.5,48.5,12.9
12168,2016-05-01 08:14:01,25.0,48.5,13.4
12169,2016-05-01 08:15:01,25.0,50.0,13.9
12170,2016-05-01 08:16:01,25.5,50.5,14.5
12171,2016-05-01 08:17:01,25.5,51.0,14.6
12172,2016-05-01 08:18:01,25.5,50.5,14.5
12173,2016-05-01 08:19:01,26.0,52.0,15.4
12174,2016-05-01 08:20:01,26.0,53.0,15.7
12175,2016-05-01 08:21:01,26.5,57.0,17.3
12176,2016-05-01 08:22:01,26.5,52.5,16.0
12177,2016-05-01 08:23:01,26.5,53.0,16.1
12178,2016-05-01 08:24:01,27.0,53.0,16.6
12179,2016-05-01 08:25:01,27.0,60.0,18.6
12180,2016-05-01 08:26:01,27.5,56.0,17.9
12181,2016-05-01 08:27:01,27.5,59.5,18.9
12182,2016-05-01 08:28:01,27.5,57.0,18.2
12183,2016-05-01 08:29:01,27.5,52.5,16.9
12184,2016-05-01 08:30:01,27.5,51.0,16.5
12185,2016-05-01 08:31:01,27.5,51.0,16.5
12186,2016-05-01 08:32:01,27.0,48.5,15.2
12187,2016-05-01 08:33:01,27.0,46.5,14.6
12188,2016-05-01 08:34:01,26.5,46.5,14.1
12189,2016-05-01 08:35:01,26.0,46.5,13.7
12190,2016-05-01 08:36:01,26.0,46.5,13.7
12191,2016-05-01 08:37:01,25.5,46.0,13.0
12192,2016-05-01 08:38:01,25.5,47.0,13.4
12193,2016-05-01 08:39:01,25.5,48.5,13.8
12194,2016-05-01 08:40:01,25.5,49.0,14.0
12195,2016-05-01 08:41:01,25.5,49.0,14.0
12196,2016-05-01 08:42:01,25.5,46.5,13.2
12197,2016-05-01 08:43:01,25.5,46.0,13.0
12198,2016-05-01 08:44:01,25.0,46.0,12.6
12199,2016-05-01 08:45:01,25.0,46.0,12.6
12200,2016-05-01 08:46:01,25.0,46.0,12.6
12201,2016-05-01 08:47:01,24.5,47.5,12.6
12202,2016-05-01 08:48:01,24.5,49.0,13.1
12203,2016-05-01 08:49:01,25.0,50.0,13.9
12204,2016-05-01 08:50:01,25.0,48.0,13.2
12205,2016-05-01 08:51:01,25.0,48.0,13.2
12206,2016-05-01 08:52:01,24.5,47.0,12.5
12207,2016-05-01 08:53:01,24.5,47.5,12.6
12208,2016-05-01 08:54:01,24.5,46.5,12.3
12209,2016-05-01 08:55:01,24.5,46.5,12.3
12210,2016-05-01 08:56:01,24.5,48.0,12.8
12211,2016-05-01 08:57:01,24.5,46.5,12.3
12212,2016-05-01 08:58:01,24.0,48.5,12.5
12213,2016-05-01 08:59:01,24.0,48.0,12.3
12214,2016-05-01 09:00:01,24.0,48.0,12.3
12215,2016-05-01 09:01:01,24.0,49.5,12.8
12216,2016-05-01 09:02:01,24.0,49.5,12.8
12217,2016-05-01 09:03:01,24.0,49.5,12.8
12218,2016-05-01 09:04:01,24.0,49.5,12.8
12219,2016-05-01 09:05:01,24.0,49.5,12.8
12220,2016-05-01 09:06:01,24.0,48.5,12.5
12221,2016-05-01 09:07:01,24.0,49.0,12.6
12222,2016-05-01 09:08:01,24.0,48.5,12.5
12223,2016-05-01 09:09:01,24.0,47.5,12.2
12224,2016-05-01 09:10:01,24.0,48.0,12.3
12225,2016-05-01 09:11:01,24.0,49.0,12.6
12226,2016-05-01 09:12:01,24.0,49.0,12.6
12227,2016-05-01 09:13:01,24.0,49.0,12.6
12228,2016-05-01 09:14:01,24.0,49.0,12.6
12229,2016-05-01 09:15:01,24.0,49.5,12.8
12230,2016-05-01 09:16:01,24.0,51.0,13.2
12231,2016-05-01 09:17:01,24.5,52.5,14.1
12232,2016-05-01 09:18:01,24.5,52.5,14.1
12233,2016-05-01 09:19:01,24.5,52.5,14.1
12234,2016-05-01 09:20:01,24.5,52.0,14.0
12235,2016-05-01 09:21:01,24.5,52.5,14.1
